transaction_id,customer_id,customer_age,customer_gender,income_group,bank_name,card_type,transaction_amount,transaction_type,transaction_time,transaction_location,state,device_type,operating_system,merchant_category,previous_transactions_count,account_balance,international_transaction,failed_login_attempts,suspicious_ip_flag,new_device_login,risk_score,is_fraud
TXN0000143,CUST265479,56,Male,High,RBL Bank,MasterCard,8685.74,Debit Card,1/29/2025,Indore,Tamil Nadu,ATM,Linux,Insurance,124,1402548.25,0,2,0,1,15,0
TXN0000144,CUST529965,68,Male,Middle,Axis Bank,RuPay,14919.83,ATM Withdrawal,9/18/2025,Bareilly,Telangana,POS,Linux,Bills,149,850308.86,0,0,0,1,15,0
TXN0000145,CUST143323,43,Male,Middle,Kotak Mahindra,RuPay,8318.76,ATM Withdrawal,11/11/2025,Kolkata,Madhya Pradesh,POS,Android,Healthcare,100,1227776.19,0,6,0,0,15,0
TXN0000146,CUST490373,57,Female,Low,UCO Bank,Visa,2166.37,ATM Withdrawal,8/15/2025,Mumbai,Gujarat,mobile,Linux,Food,0,1351300.55,0,6,0,0,25,0
TXN0000147,CUST333548,35,Male,Middle,Yes Bank,RuPay,16852.80,Credit Card,1/25/2025,Amritsar,Tamil Nadu,POS,Linux,Healthcare,8,158852.51,0,3,0,0,0,0
TXN0000148,CUST102946,64,Female,Low,IDFC First,RuPay,6066.15,Wallet,7/11/2025,Bangalore,Gujarat,desktop,Android,Food,76,159269.57,0,6,0,0,25,0
TXN0000149,CUST149992,65,Male,Upper-Middle,Federal Bank,RuPay,3120.59,IMPS,4/10/2025,Mysore,Tamil Nadu,POS,Linux,Fuel,129,1487979.47,0,7,0,0,15,0
TXN0000150,CUST813995,26,Female,Low,Kotak Mahindra,RuPay,13403.86,Wallet,9/7/2025,Tirupati,Kerala,POS,Android,Entertainment,22,280640.78,0,2,0,0,0,0
TXN0000151,CUST116009,35,Male,High,Axis Bank,Visa,1978.20,Wallet,12/20/2025,Noida,Tamil Nadu,POS,Linux,Food,16,338302.04,1,7,0,0,35,0
TXN0000152,CUST409819,40,Female,Middle,PNB,Visa,10613.04,Wallet,7/27/2025,Mysore,Uttarakhand,desktop,Windows,Travel,64,924486.59,0,10,0,1,40,1
TXN0000153,CUST201475,22,Female,Upper-Middle,Kotak Mahindra,MasterCard,326.04,UPI,6/21/2025,Amritsar,Bihar,ATM,iOS,Bills,20,1463944.62,0,3,0,0,0,0
TXN0000154,CUST957408,42,Female,Upper-Middle,Axis Bank,Visa,15142.27,UPI,9/19/2025,Dhanbad,Jammu & Kashmir,POS,Windows,Entertainment,84,836536.58,0,4,0,0,0,0
TXN0000155,CUST634299,55,Male,Middle,Union Bank,RuPay,2264.82,IMPS,1/5/2025,Kolkata,Tamil Nadu,mobile,Android,Travel,122,602351.11,1,8,0,0,35,0
TXN0000156,CUST116207,19,Male,Low,Canara Bank,MasterCard,6087.93,Debit Card,3/23/2025,Indore,Tamil Nadu,desktop,Linux,Education,34,1354648.94,0,8,0,0,15,0
TXN0000157,CUST229634,45,Male,Middle,Kotak Mahindra,MasterCard,16907.32,Credit Card,9/16/2025,Bhavnagar,Punjab,POS,Android,Travel,95,34623.61,0,5,0,0,0,0
TXN0000158,CUST392143,27,Male,Upper-Middle,HDFC,Visa,34335.46,IMPS,11/25/2025,Dhanbad,Telangana,POS,iOS,Shopping,89,343981.03,0,3,0,0,0,0
TXN0000159,CUST187193,19,Male,Low,IDFC First,MasterCard,449.71,Credit Card,7/2/2025,Varanasi,Rajasthan,ATM,Android,Food,102,178633.13,0,9,0,0,25,0
TXN0000160,CUST145700,43,Male,High,Canara Bank,MasterCard,18464.59,RTGS,8/2/2025,Lucknow,Bihar,desktop,Windows,Bills,15,9049.98,0,9,0,0,25,0
TXN0000161,CUST590863,23,Female,Middle,Union Bank,RuPay,5096.50,RTGS,8/5/2025,Faridabad,Punjab,desktop,Linux,Bills,144,396814.39,1,5,0,0,20,0
TXN0000162,CUST261638,57,Female,High,Union Bank,RuPay,20351.75,UPI,10/6/2025,Agra,Goa,POS,Windows,Entertainment,84,286340.71,0,4,0,0,10,0
TXN0000163,CUST743694,23,Male,Upper-Middle,RBL Bank,RuPay,5541.98,Debit Card,7/30/2025,Chennai,Kerala,mobile,Windows,Healthcare,139,804789.25,0,2,0,0,0,0
TXN0000164,CUST717467,62,Female,Middle,UCO Bank,Visa,2147.21,NEFT,3/14/2025,Amritsar,Gujarat,ATM,iOS,Insurance,139,46779.98,0,9,0,1,40,1
TXN0000165,CUST104115,38,Male,Upper-Middle,South Indian Bank,MasterCard,7293.25,RTGS,6/19/2025,Srinagar,Jammu & Kashmir,POS,iOS,Bills,97,411584.11,0,9,0,0,15,0
TXN0000166,CUST790690,60,Male,High,RBL Bank,Visa,4352.11,Debit Card,11/3/2025,Kochi,Uttar Pradesh,desktop,Windows,Food,40,1150691.52,0,7,0,0,15,0
TXN0000167,CUST113847,27,Female,Low,Indian Bank,RuPay,6978.85,IMPS,1/2/2025,Ranchi,Andhra Pradesh,ATM,Android,Electronics,18,882600.52,0,2,0,0,0,0
TXN0000168,CUST391162,67,Female,Upper-Middle,SBI,Visa,5011.13,NEFT,5/6/2025,Lucknow,Jammu & Kashmir,mobile,iOS,Bills,86,264799.17,1,9,0,0,35,0
TXN0000169,CUST411235,47,Male,High,IDFC First,RuPay,1760.63,Wallet,1/22/2025,Vadodara,Rajasthan,ATM,iOS,Bills,62,1367573.14,0,5,1,0,20,0
TXN0000170,CUST821067,18,Male,Middle,Kotak Mahindra,MasterCard,9282.86,Wallet,3/13/2025,Aurangabad,Rajasthan,POS,Linux,Electronics,118,323362.79,0,1,0,0,0,0
TXN0000171,CUST391967,64,Male,High,South Indian Bank,Visa,11254.22,IMPS,1/19/2025,Dehradun,Madhya Pradesh,ATM,Android,Shopping,0,142510.09,0,2,0,1,25,0
TXN0000172,CUST418827,41,Male,Upper-Middle,ICICI,MasterCard,14647.50,Debit Card,9/8/2025,Srinagar,Kerala,mobile,Windows,Education,47,654026.62,0,4,0,0,0,0
TXN0000173,CUST155449,35,Male,Upper-Middle,IDFC First,RuPay,2523.01,ATM Withdrawal,8/31/2025,Jodhpur,Rajasthan,POS,Android,Food,100,997235.53,0,5,0,0,0,0
TXN0000174,CUST736721,66,Male,Upper-Middle,Bandhan Bank,RuPay,6578.20,Credit Card,7/11/2025,Varanasi,Bihar,ATM,Windows,Food,46,788672.55,0,2,0,1,15,0
TXN0000175,CUST409492,42,Female,Middle,IndusInd,Visa,621.83,Wallet,2/17/2025,Indore,Jammu & Kashmir,desktop,Windows,Electronics,80,658014.32,0,3,0,0,0,0
TXN0000176,CUST931912,58,Female,Upper-Middle,HDFC,MasterCard,2691.18,Wallet,3/9/2025,Udaipur,Jharkhand,ATM,Android,Fuel,21,1218344.99,0,0,0,0,0,0
TXN0000177,CUST524293,39,Female,Low,UCO Bank,Visa,11830.71,Debit Card,11/9/2025,Jabalpur,Jharkhand,desktop,Linux,Healthcare,33,1330297.35,0,8,1,0,35,0
TXN0000178,CUST434544,39,Female,Upper-Middle,PNB,MasterCard,14412.34,UPI,8/7/2025,Dehradun,Gujarat,ATM,Android,Entertainment,54,747856.18,0,5,0,0,0,0
TXN0000179,CUST772400,19,Female,Upper-Middle,IDFC First,Visa,15496.10,Debit Card,5/8/2025,Madurai,Jharkhand,mobile,Windows,Education,5,1267688.38,0,6,0,0,15,0
TXN0000180,CUST351116,39,Female,Upper-Middle,Bank of Baroda,RuPay,8196.25,Wallet,1/7/2025,Dehradun,Uttarakhand,POS,Android,Electronics,102,922384.71,0,6,0,0,15,0
TXN0000181,CUST168752,18,Male,Low,HDFC,MasterCard,17335.28,ATM Withdrawal,6/1/2025,Thane,West Bengal,ATM,Android,Insurance,59,400643.70,0,8,0,0,15,0
TXN0000182,CUST157095,46,Female,Middle,Federal Bank,RuPay,3660.23,ATM Withdrawal,1/11/2025,Chandigarh,Haryana,POS,Android,Bills,47,1083531.81,0,1,0,0,0,0
TXN0000183,CUST185686,19,Male,High,SBI,RuPay,1242.26,NEFT,11/3/2025,Madurai,Rajasthan,mobile,Windows,Electronics,11,870257.91,0,10,0,0,15,0
TXN0000184,CUST747082,49,Female,Upper-Middle,PNB,Visa,1424.17,Wallet,5/14/2025,Varanasi,Delhi,desktop,Android,Education,37,25082.18,0,6,0,0,15,0
TXN0000185,CUST805142,48,Female,Upper-Middle,Union Bank,RuPay,1773.16,ATM Withdrawal,6/21/2025,Gurgaon,Himachal Pradesh,desktop,iOS,Food,114,352747.20,0,6,0,1,30,0
TXN0000186,CUST631635,62,Female,Low,Bandhan Bank,Visa,8.33,UPI,7/26/2025,Nagpur,Telangana,POS,Android,Bills,80,654982.34,0,1,1,0,20,0
TXN0000187,CUST800227,48,Male,Middle,South Indian Bank,Visa,1800.36,Debit Card,3/11/2025,Nashik,Telangana,mobile,iOS,Entertainment,82,412486.08,0,0,0,0,10,0
TXN0000188,CUST955796,44,Male,High,South Indian Bank,Visa,18713.45,Debit Card,1/28/2025,Surat,Maharashtra,mobile,iOS,Bills,97,193086.08,0,2,0,0,0,0
TXN0000189,CUST533889,57,Female,Low,Axis Bank,Visa,9389.74,Wallet,9/9/2025,Gwalior,Gujarat,POS,iOS,Healthcare,84,337204.79,0,6,0,1,30,0
TXN0000190,CUST523128,31,Male,High,Union Bank,RuPay,17462.76,NEFT,11/28/2025,Dehradun,Jammu & Kashmir,mobile,Windows,Shopping,72,546505.67,0,5,0,0,0,0
TXN0000191,CUST706546,51,Female,High,HDFC,MasterCard,6475.52,IMPS,4/22/2025,Prayagraj,Uttarakhand,mobile,Windows,Insurance,26,1242023.53,0,6,0,0,15,0
TXN0000192,CUST986877,50,Male,Middle,Canara Bank,MasterCard,4241.33,IMPS,4/5/2025,Jaipur,Bihar,POS,Windows,Electronics,133,124691.14,0,5,1,0,30,0
TXN0000193,CUST576757,43,Female,High,Bandhan Bank,Visa,2632.83,Wallet,3/2/2025,Thane,Uttar Pradesh,mobile,Android,Bills,49,355246.45,0,2,0,0,0,0
TXN0000194,CUST304782,70,Male,High,Union Bank,Visa,3357.34,Debit Card,1/7/2025,Aligarh,Uttar Pradesh,ATM,Android,Entertainment,105,666306.66,0,5,0,0,0,0
TXN0000195,CUST678181,43,Female,Low,PNB,Visa,7206.45,RTGS,5/28/2025,Srinagar,Bihar,POS,Android,Entertainment,149,695344.81,0,0,0,0,0,0
TXN0000196,CUST162393,23,Female,Upper-Middle,IndusInd,MasterCard,11498.52,UPI,6/7/2025,Meerut,Gujarat,mobile,Android,Entertainment,131,1342198.94,0,4,0,0,0,0
TXN0000197,CUST976259,45,Female,Low,Canara Bank,Visa,979.08,Credit Card,8/9/2025,Lucknow,Gujarat,POS,Linux,Travel,108,102126.92,0,0,0,0,0,0
TXN0000198,CUST959116,31,Male,Middle,HDFC,RuPay,9180.00,ATM Withdrawal,1/30/2025,Raipur,Jammu & Kashmir,POS,Android,Insurance,85,846465.86,0,4,0,1,15,0
TXN0000199,CUST895426,67,Male,High,HDFC,RuPay,38.17,ATM Withdrawal,8/10/2025,Prayagraj,Madhya Pradesh,desktop,Windows,Fuel,44,1084023.13,1,4,0,0,30,0
TXN0000200,CUST750539,41,Female,Upper-Middle,Indian Bank,MasterCard,7361.99,RTGS,9/5/2025,Jabalpur,West Bengal,POS,iOS,Healthcare,119,183782.39,0,3,0,0,0,0
TXN0000201,CUST303053,26,Female,Middle,Bank of Baroda,Visa,4223.77,Wallet,10/27/2025,Jodhpur,Himachal Pradesh,desktop,Android,Travel,136,865194.26,0,7,0,1,30,0
TXN0000202,CUST489431,61,Male,Low,HDFC,Visa,1567.65,IMPS,2/27/2025,Delhi,Rajasthan,desktop,Windows,Healthcare,75,465219.80,1,10,1,0,55,1
TXN0000203,CUST547280,55,Female,Low,PNB,Visa,6981.16,RTGS,3/11/2025,Prayagraj,Punjab,mobile,Android,Healthcare,95,1257170.78,0,1,0,0,0,0
TXN0000204,CUST309386,31,Female,High,Bank of Baroda,MasterCard,125.66,ATM Withdrawal,11/8/2025,Bhavnagar,Delhi,POS,Android,Bills,138,149147.43,0,2,0,0,0,0
TXN0000205,CUST333105,40,Female,Middle,Kotak Mahindra,RuPay,12764.95,RTGS,10/21/2025,Gwalior,Himachal Pradesh,POS,Android,Entertainment,51,461806.90,0,3,0,0,0,0
TXN0000206,CUST185384,27,Female,Low,South Indian Bank,Visa,5219.13,IMPS,12/22/2025,Bhopal,Jammu & Kashmir,desktop,Windows,Food,51,783380.62,0,2,0,1,25,0
TXN0000207,CUST297157,48,Male,Middle,PNB,MasterCard,3244.68,Credit Card,12/25/2025,Meerut,Himachal Pradesh,POS,iOS,Fuel,18,659018.35,0,9,0,0,25,0
TXN0000208,CUST441206,56,Male,Upper-Middle,ICICI,RuPay,3882.83,NEFT,1/14/2025,Lucknow,Jharkhand,ATM,Android,Food,37,661195.70,0,6,0,0,15,0
TXN0000209,CUST900625,35,Female,Middle,Union Bank,RuPay,2156.10,Credit Card,10/25/2025,Surat,Jharkhand,ATM,Linux,Fuel,15,144152.56,0,10,0,0,15,0
TXN0000210,CUST780577,68,Male,High,RBL Bank,RuPay,4139.29,Wallet,4/30/2025,Kolkata,Uttar Pradesh,POS,iOS,Bills,91,246561.47,0,6,0,0,15,0
TXN0000211,CUST552811,41,Male,Low,RBL Bank,MasterCard,28380.45,UPI,7/5/2025,Prayagraj,Bihar,POS,Windows,Travel,11,113491.50,0,8,0,0,15,0
TXN0000212,CUST994319,32,Male,High,Indian Bank,MasterCard,9761.82,NEFT,7/5/2025,Aligarh,Delhi,POS,Android,Electronics,65,437310.91,0,6,0,0,15,0
TXN0000213,CUST711408,57,Female,Upper-Middle,Union Bank,RuPay,5151.30,NEFT,1/27/2025,Bhopal,West Bengal,POS,Linux,Education,145,1266907.13,0,8,0,1,40,1
TXN0000214,CUST796392,57,Male,Middle,AU Small Finance,MasterCard,4344.26,Debit Card,10/8/2025,Hyderabad,Andhra Pradesh,desktop,Android,Education,87,1363167.41,0,9,0,0,15,0
TXN0000215,CUST158100,40,Female,High,Yes Bank,MasterCard,488.88,Debit Card,11/9/2025,Prayagraj,Tamil Nadu,ATM,Android,Entertainment,12,1366819.62,0,6,0,0,25,0
TXN0000216,CUST192628,22,Male,Low,AU Small Finance,Visa,6825.60,ATM Withdrawal,7/18/2025,Coimbatore,Rajasthan,ATM,Android,Electronics,98,1287642.93,0,10,0,0,25,0
TXN0000217,CUST439150,70,Male,High,ICICI,Visa,8901.25,ATM Withdrawal,7/2/2025,Chandigarh,Delhi,desktop,Linux,Healthcare,95,1263158.23,0,7,0,0,15,0
TXN0000218,CUST379567,69,Male,Upper-Middle,SBI,MasterCard,4194.23,ATM Withdrawal,7/22/2025,Raipur,Himachal Pradesh,mobile,iOS,Insurance,102,1005621.86,0,6,0,1,40,1
TXN0000219,CUST969701,39,Female,High,Union Bank,RuPay,8081.33,IMPS,8/15/2025,Shimla,Andhra Pradesh,POS,Linux,Fuel,29,582106.54,0,8,0,0,15,0
TXN0000220,CUST664709,27,Female,Middle,HDFC,RuPay,9232.32,NEFT,12/11/2025,Chandigarh,Goa,POS,Windows,Fuel,121,756918.14,0,4,0,0,0,0
TXN0000221,CUST483009,40,Female,High,RBL Bank,MasterCard,1136.03,RTGS,8/29/2025,Bangalore,Andhra Pradesh,ATM,Windows,Entertainment,150,87705.52,0,3,0,0,10,0
TXN0000222,CUST638951,38,Male,Upper-Middle,UCO Bank,RuPay,6573.25,NEFT,3/11/2025,Goa,Madhya Pradesh,ATM,Android,Bills,66,528317.20,0,6,0,0,25,0
TXN0000223,CUST541865,55,Female,High,Canara Bank,Visa,13896.76,Credit Card,11/1/2025,Jaipur,Uttar Pradesh,mobile,Android,Entertainment,109,442012.82,0,6,1,0,35,0
TXN0000224,CUST368906,67,Male,High,Bandhan Bank,RuPay,81.82,ATM Withdrawal,3/15/2025,Madurai,Himachal Pradesh,ATM,Windows,Food,54,1274638.87,0,5,0,0,10,0
TXN0000225,CUST725201,36,Female,Upper-Middle,HSBC India,MasterCard,11263.08,Credit Card,11/5/2025,Gurgaon,Jammu & Kashmir,desktop,Android,Insurance,134,947276.12,0,3,0,0,0,0
TXN0000226,CUST916731,34,Male,Middle,Indian Bank,Visa,21476.67,RTGS,1/2/2025,Kolkata,Maharashtra,ATM,Linux,Shopping,89,1176799.56,0,4,0,0,0,0
TXN0000227,CUST257808,24,Female,Low,HDFC,RuPay,777.93,RTGS,7/12/2025,Kanpur,Jharkhand,POS,iOS,Education,68,1266416.66,0,1,0,0,10,0
TXN0000228,CUST763913,50,Male,Upper-Middle,PNB,MasterCard,4155.00,NEFT,4/21/2025,Meerut,Rajasthan,POS,Android,Bills,110,1478804.07,1,0,0,0,20,0
TXN0000229,CUST986445,24,Male,High,Bandhan Bank,Visa,4030.95,Wallet,8/7/2025,Kanpur,Bihar,POS,Windows,Shopping,113,608809.38,0,3,0,0,0,0
TXN0000230,CUST256793,53,Male,High,Kotak Mahindra,RuPay,6785.92,ATM Withdrawal,10/1/2025,Lucknow,Punjab,mobile,Android,Healthcare,83,646227.43,0,5,0,0,0,0
TXN0000231,CUST105132,51,Male,High,South Indian Bank,Visa,3225.05,Debit Card,1/5/2025,Faridabad,Telangana,mobile,Windows,Food,2,805217.47,1,10,1,0,55,1
TXN0000232,CUST188054,39,Male,High,SBI,Visa,3521.46,Wallet,10/31/2025,Jabalpur,Jharkhand,mobile,Windows,Healthcare,93,827777.35,1,3,1,1,55,1
TXN0000233,CUST828707,36,Female,High,ICICI,Visa,2582.97,Debit Card,10/20/2025,Meerut,Tamil Nadu,ATM,Android,Bills,82,625458.20,0,5,0,0,0,0
TXN0000234,CUST374375,55,Male,High,UCO Bank,RuPay,6276.83,Credit Card,1/28/2025,Delhi,Rajasthan,mobile,Linux,Insurance,101,781801.33,0,9,0,1,40,1
TXN0000235,CUST612038,29,Male,Upper-Middle,Kotak Mahindra,RuPay,1430.21,RTGS,10/26/2025,Chennai,Haryana,desktop,Android,Travel,54,915424.16,0,6,1,1,60,1
TXN0000236,CUST688621,24,Female,Middle,South Indian Bank,MasterCard,23973.73,Wallet,5/29/2025,Ranchi,Punjab,POS,Android,Entertainment,97,972847.87,0,10,0,0,15,0
TXN0000237,CUST185250,60,Male,High,IDFC First,RuPay,14812.95,NEFT,5/31/2025,Bangalore,West Bengal,desktop,Windows,Shopping,124,498270.78,0,2,1,0,20,0
TXN0000238,CUST438508,59,Female,High,Indian Bank,RuPay,891.02,Wallet,6/6/2025,Jodhpur,Tamil Nadu,POS,Windows,Entertainment,39,331631.72,0,0,0,0,0,0
TXN0000239,CUST238519,48,Male,Middle,PNB,Visa,8200.26,Debit Card,1/15/2025,Bhopal,Kerala,desktop,Windows,Bills,91,1078752.08,0,6,0,0,15,0
TXN0000240,CUST152135,51,Female,Upper-Middle,Federal Bank,MasterCard,16404.13,NEFT,1/3/2025,Lucknow,Telangana,mobile,Android,Fuel,37,793712.61,0,0,0,0,0,0
TXN0000241,CUST961695,63,Female,Middle,Kotak Mahindra,MasterCard,6486.67,RTGS,10/13/2025,Meerut,Jammu & Kashmir,mobile,Linux,Fuel,58,265171.18,0,6,0,0,15,0
TXN0000242,CUST667354,41,Male,High,Federal Bank,MasterCard,4732.76,RTGS,2/2/2025,Jabalpur,Maharashtra,mobile,Android,Insurance,64,1332329.97,0,1,0,0,0,0
TXN0000243,CUST814601,46,Male,Low,HSBC India,MasterCard,11030.41,Debit Card,5/30/2025,Prayagraj,Tamil Nadu,desktop,Windows,Fuel,137,1291218.66,0,10,0,1,30,0
TXN0000244,CUST304343,44,Female,Upper-Middle,ICICI,RuPay,1363.80,IMPS,5/7/2025,Visakhapatnam,Tamil Nadu,mobile,iOS,Insurance,75,1149351.92,0,2,0,0,0,0
TXN0000245,CUST581000,51,Female,Low,HDFC,MasterCard,2930.17,ATM Withdrawal,3/5/2025,Aligarh,Uttarakhand,desktop,Linux,Shopping,77,156317.79,0,9,0,0,25,0
TXN0000246,CUST612289,19,Female,Low,South Indian Bank,Visa,2065.59,Debit Card,3/7/2025,Raipur,Karnataka,ATM,Linux,Shopping,11,1392148.21,0,7,0,0,25,0
TXN0000247,CUST984794,59,Male,Low,SBI,RuPay,1853.95,UPI,9/16/2025,Bhopal,Punjab,desktop,Windows,Education,140,125239.29,0,2,0,0,10,0
TXN0000248,CUST198783,23,Female,Middle,ICICI,Visa,10022.47,RTGS,8/22/2025,Delhi,Maharashtra,ATM,Linux,Entertainment,30,85329.98,0,2,0,0,0,0
TXN0000249,CUST573618,63,Male,High,IDFC First,Visa,20108.46,UPI,8/14/2025,Coimbatore,Karnataka,mobile,Linux,Electronics,97,1246920.96,0,10,1,0,45,1
TXN0000250,CUST874707,57,Male,Low,Yes Bank,RuPay,4548.20,Debit Card,6/6/2025,Udaipur,Tamil Nadu,mobile,iOS,Insurance,79,1398799.09,0,4,0,1,15,0
TXN0000251,CUST760327,22,Female,Low,HSBC India,Visa,219.31,Credit Card,4/1/2025,Varanasi,Kerala,ATM,Linux,Education,125,902395.52,0,6,1,0,45,1
TXN0000252,CUST787442,44,Male,Low,Kotak Mahindra,RuPay,6277.47,Credit Card,9/16/2025,Goa,Madhya Pradesh,ATM,Windows,Education,49,425660.90,0,1,0,0,0,0
TXN0000253,CUST907172,59,Female,Low,Bandhan Bank,Visa,2874.47,IMPS,5/4/2025,Chandigarh,Haryana,POS,Linux,Education,141,756585.99,1,10,0,0,35,0
TXN0000254,CUST277116,22,Female,Middle,AU Small Finance,RuPay,4910.25,Wallet,6/27/2025,Aurangabad,Telangana,mobile,iOS,Travel,40,754200.59,0,10,0,0,15,0
TXN0000255,CUST748210,54,Female,Upper-Middle,Canara Bank,RuPay,168.23,UPI,2/16/2025,Chennai,Karnataka,ATM,iOS,Insurance,113,478139.52,0,2,1,0,20,0
TXN0000256,CUST818746,54,Male,Middle,IDFC First,RuPay,2614.07,NEFT,3/29/2025,Amritsar,Maharashtra,mobile,iOS,Travel,98,1413392.72,0,2,0,0,10,0
TXN0000257,CUST516362,39,Male,Middle,ICICI,MasterCard,13641.67,IMPS,6/1/2025,Amritsar,Kerala,ATM,Android,Healthcare,71,1226173.47,0,5,0,0,0,0
TXN0000258,CUST417936,20,Female,Low,IndusInd,MasterCard,3645.62,IMPS,6/6/2025,Patna,Tamil Nadu,ATM,Android,Shopping,24,835434.53,0,0,0,0,0,0
TXN0000259,CUST172300,38,Male,Low,IDFC First,Visa,6004.32,UPI,8/3/2025,Ranchi,Gujarat,ATM,iOS,Insurance,106,299368.16,0,9,0,0,15,0
TXN0000260,CUST599339,51,Male,Middle,Bank of Baroda,Visa,8224.46,ATM Withdrawal,12/21/2025,Jabalpur,Jharkhand,desktop,Linux,Shopping,103,989280.77,0,9,0,0,15,0
TXN0000261,CUST821602,36,Male,Middle,PNB,MasterCard,13958.02,Wallet,6/24/2025,Bhavnagar,Gujarat,ATM,Windows,Travel,17,1104050.49,0,2,0,1,15,0
TXN0000262,CUST806909,43,Female,Upper-Middle,HSBC India,Visa,12549.89,IMPS,3/5/2025,Visakhapatnam,Uttarakhand,ATM,Windows,Insurance,40,48066.25,0,0,0,0,0,0
TXN0000263,CUST689688,59,Female,Upper-Middle,Union Bank,RuPay,10227.82,Debit Card,4/6/2025,Indore,Telangana,POS,Linux,Travel,11,379235.21,0,6,0,0,15,0
TXN0000264,CUST473870,41,Female,Middle,SBI,RuPay,2364.68,Credit Card,1/14/2025,Jabalpur,Gujarat,ATM,iOS,Electronics,48,1351590.25,0,4,0,0,0,0
TXN0000265,CUST822583,28,Male,Upper-Middle,IndusInd,RuPay,2555.21,Credit Card,11/19/2025,Patna,Rajasthan,desktop,Windows,Travel,59,1256372.73,0,4,0,0,0,0
TXN0000266,CUST636427,57,Male,Low,AU Small Finance,MasterCard,12237.04,Debit Card,8/23/2025,Aurangabad,Punjab,mobile,Windows,Food,81,1180275.54,0,9,0,0,25,0
TXN0000267,CUST719917,64,Male,High,AU Small Finance,MasterCard,5919.88,NEFT,4/19/2025,Madurai,Karnataka,desktop,Windows,Healthcare,92,1289184.17,0,3,0,0,10,0
TXN0000268,CUST669969,44,Female,Upper-Middle,Bank of Baroda,MasterCard,1996.35,Debit Card,3/16/2025,Srinagar,Tamil Nadu,ATM,Linux,Shopping,120,646454.64,0,2,0,0,0,0
TXN0000269,CUST523757,19,Female,Upper-Middle,IDFC First,RuPay,88.38,UPI,6/3/2025,Vadodara,Haryana,mobile,iOS,Food,14,928018.09,0,9,1,1,50,1
TXN0000270,CUST556247,30,Female,Upper-Middle,South Indian Bank,Visa,2833.62,Wallet,7/6/2025,Bhavnagar,Gujarat,ATM,Android,Bills,26,548689.32,1,3,0,0,20,0
TXN0000271,CUST158314,61,Male,Middle,Bandhan Bank,RuPay,3493.28,ATM Withdrawal,12/6/2025,Bareilly,Bihar,mobile,Android,Electronics,28,230761.15,0,0,0,0,0,0
TXN0000272,CUST944539,39,Female,Upper-Middle,Bank of Baroda,MasterCard,11311.75,RTGS,3/23/2025,Udaipur,Karnataka,mobile,Windows,Insurance,18,276540.94,0,1,0,0,0,0
TXN0000273,CUST196539,53,Male,Low,SBI,RuPay,15814.12,IMPS,9/9/2025,Bangalore,Madhya Pradesh,ATM,Linux,Fuel,7,298335.95,0,8,0,0,25,0
TXN0000274,CUST278890,23,Female,Upper-Middle,IDFC First,RuPay,9851.94,UPI,6/24/2025,Srinagar,Rajasthan,mobile,Linux,Electronics,45,912182.25,0,5,0,0,0,0
TXN0000275,CUST153274,20,Female,Upper-Middle,UCO Bank,MasterCard,7740.13,UPI,2/14/2025,Dehradun,Jammu & Kashmir,ATM,Linux,Entertainment,107,56045.38,0,5,0,0,0,0
TXN0000276,CUST160360,60,Male,Low,Yes Bank,MasterCard,12211.58,Wallet,2/1/2025,Amritsar,Goa,desktop,Android,Electronics,74,1410662.53,0,4,0,0,0,0
TXN0000277,CUST968630,68,Female,Middle,IndusInd,Visa,452.82,Debit Card,3/16/2025,Meerut,Bihar,ATM,Android,Food,124,1007353.08,0,5,0,0,0,0
TXN0000278,CUST900600,27,Female,Low,South Indian Bank,MasterCard,10618.69,Wallet,10/2/2025,Dhanbad,Rajasthan,mobile,Linux,Shopping,62,836331.52,0,2,0,1,15,0
TXN0000279,CUST383050,62,Female,Middle,RBL Bank,Visa,486.49,NEFT,12/21/2025,Kanpur,Goa,POS,Windows,Fuel,150,545029.18,0,3,0,0,10,0
TXN0000280,CUST494527,30,Female,Low,Indian Bank,Visa,992.99,UPI,10/23/2025,Jabalpur,Punjab,ATM,Linux,Travel,81,932216.44,0,10,0,0,25,0
TXN0000281,CUST516820,68,Female,Upper-Middle,Kotak Mahindra,RuPay,9090.61,UPI,8/2/2025,Kolkata,Gujarat,POS,iOS,Healthcare,26,1440663.84,0,3,0,0,0,0
TXN0000282,CUST151977,39,Female,Middle,Bank of Baroda,Visa,2024.01,NEFT,6/12/2025,Jabalpur,Maharashtra,mobile,iOS,Travel,116,210383.16,0,9,0,0,25,0
TXN0000283,CUST607316,63,Female,Low,IndusInd,RuPay,5550.97,RTGS,10/16/2025,Bhavnagar,Kerala,mobile,Linux,Travel,11,1108991.82,0,1,0,0,0,0
TXN0000284,CUST527347,53,Male,Middle,HDFC,MasterCard,94.63,Credit Card,3/8/2025,Faridabad,Maharashtra,mobile,Linux,Fuel,28,377054.75,0,10,0,0,25,0
TXN0000285,CUST663914,68,Male,Upper-Middle,ICICI,RuPay,522.52,RTGS,9/25/2025,Agra,Punjab,ATM,iOS,Bills,45,746359.87,0,1,0,0,0,0
TXN0000286,CUST336449,56,Male,Middle,HSBC India,MasterCard,1034.43,IMPS,4/22/2025,Bhavnagar,Karnataka,desktop,iOS,Fuel,117,682630.63,1,0,0,1,45,1
